application_date,branch_id,client_id,age,monthly_income,requested_amount,loan_term_months,existing_debt,employment_type,months_in_job,prior_late_payments,payment_history_score,debt_to_income,manual_review,approved,days_past_due_6m,default_30d,collection_calls_6m,restructured_after_default,legal_collection_status,p_mora_sin_intervencion
2025-02-25,Santo Domingo,C109731,44,43700.0,237000.0,18,297300.0,independiente,28.0,3,53.0,0.567,1,1,103.0,1.0,9.0,0.0,prejudicial,0.5025
2025-02-25,Baní,C108984,47,16500.0,35000.0,12,38000.0,formal,86.0,2,51.0,0.192,1,1,0.0,0.0,1.0,0.0,ninguna,0.1
2025-02-25,San Cristóbal,C307314,44,69300.0,247000.0,48,256200.0,independiente,22.0,0,,0.308,0,1,37.0,1.0,7.0,0.0,prejudicial,0.1132
2025-02-25,Baní,C117411,59,29400.0,129000.0,24,151800.0,formal,47.0,1,47.0,0.43,1,1,0.0,0.0,0.0,0.0,ninguna,0.176
2025-02-25,Santo Domingo,C318548,36,22400.0,82000.0,12,87000.0,formal,63.0,0,55.0,0.324,0,1,0.0,0.0,0.0,0.0,ninguna,0.159
2025-02-25,Baní,C316099,25,41600.0,141000.0,24,392000.0,independiente,30.0,0,51.0,0.785,1,1,42.0,1.0,8.0,0.0,ninguna,0.4855
2025-02-25,Santo Domingo,C306021,33,29600.0,147000.0,18,174000.0,informal,,1,55.0,0.49,1,1,9.0,0.0,0.0,0.0,ninguna,0.4359
2025-02-25,Santo Domingo,C302120,28,37500.0,62000.0,36,205100.0,independiente,18.0,0,,0.456,1,1,4.0,0.0,1.0,0.0,ninguna,0.114
2025-02-25,Azua,C111752,45,43400.0,136000.0,24,26200.0,formal,24.0,0,73.0,0.05,0,0,,,,,,0.0378
2025-02-25,Baní,C318244,32,20800.0,91000.0,12,91000.0,formal,108.0,0,52.0,0.365,0,1,0.0,0.0,0.0,0.0,ninguna,0.04
2025-02-25,San Cristóbal,C315044,32,69900.0,329000.0,18,238000.0,formal,15.0,0,84.0,0.284,0,1,0.0,0.0,0.0,0.0,ninguna,0.0683
2025-02-25,San Cristóbal,C313532,42,53100.0,151000.0,18,138000.0,formal,43.0,0,,0.217,0,0,,,,,,0.1507
2025-02-25,Santo Domingo,C304236,35,23000.0,41000.0,24,143800.0,formal,25.0,0,,0.521,1,1,0.0,0.0,1.0,0.0,ninguna,0.1158
2025-02-25,Santo Domingo,C319245,22,53400.0,222000.0,24,448700.0,independiente,48.0,2,,0.7,1,1,34.0,1.0,9.0,0.0,judicial,0.5002
2025-02-25,Baní,C107525,60,36900.0,156000.0,24,89500.0,informal,,0,,0.202,0,1,25.0,0.0,2.0,0.0,ninguna,0.1763
2025-02-25,Azua,C110494,50,26600.0,91000.0,18,87300.0,formal,128.0,0,57.0,0.273,0,1,0.0,0.0,1.0,0.0,ninguna,0.0562
2025-02-26,Santo Domingo,C102552,38,44600.0,42000.0,36,148600.0,formal,34.0,0,66.0,0.278,0,1,0.0,0.0,0.0,0.0,ninguna,0.097
2025-02-26,Baní,C102743,24,30900.0,162000.0,48,131400.0,informal,,1,65.0,0.354,1,1,39.0,1.0,3.0,0.0,ninguna,0.376
2025-02-26,Azua,C102961,43,31600.0,71000.0,6,116600.0,independiente,28.0,0,79.0,0.307,0,1,0.0,0.0,0.0,0.0,ninguna,0.0973
2025-02-26,Santo Domingo,C111252,49,21400.0,77000.0,24,48200.0,formal,14.0,0,93.0,0.188,0,1,23.0,0.0,2.0,0.0,ninguna,0.0208
2025-02-26,Azua,C101678,35,45800.0,276000.0,12,94800.0,informal,,0,77.0,0.172,0,1,0.0,0.0,0.0,0.0,ninguna,0.13
2025-02-26,Santo Domingo,C310091,24,27500.0,112000.0,12,202900.0,independiente,90.0,0,,0.615,1,1,0.0,0.0,0.0,0.0,ninguna,0.069
2025-02-26,Santo Domingo,C104157,58,41500.0,209000.0,18,246300.0,formal,35.0,0,59.0,0.495,1,1,0.0,0.0,0.0,0.0,ninguna,0.1682
2025-02-26,Azua,C115714,44,57700.0,603000.0,36,462000.0,informal,,6,19.0,0.667,1,1,45.0,1.0,10.0,0.0,ninguna,0.9173
2025-02-26,Santo Domingo,C117121,34,66200.0,246000.0,24,217100.0,informal,,0,78.0,0.273,0,1,1.0,0.0,2.0,0.0,ninguna,0.1663
2025-02-26,Santo Domingo,C109876,32,34000.0,88000.0,18,112900.0,independiente,87.0,0,54.0,0.277,0,1,0.0,0.0,0.0,0.0,ninguna,0.1422
2025-02-26,Baní,C109691,55,69000.0,244000.0,48,114800.0,formal,72.0,1,59.0,0.139,0,1,0.0,0.0,0.0,0.0,ninguna,0.1155
2025-02-26,San Cristóbal,C114706,51,43900.0,128000.0,24,279800.0,formal,221.0,0,75.0,0.531,1,1,0.0,0.0,0.0,0.0,ninguna,0.0109
2025-02-26,San Cristóbal,C117586,55,66600.0,309000.0,12,508300.0,formal,59.0,3,61.0,0.636,1,1,0.0,0.0,1.0,0.0,ninguna,0.2547
2025-02-26,Santo Domingo,C106284,46,24100.0,79000.0,18,40400.0,formal,14.0,1,61.0,0.14,1,1,0.0,0.0,0.0,0.0,ninguna,0.0956
2025-02-26,San Cristóbal,C107301,37,47000.0,71000.0,24,61900.0,formal,28.0,2,,0.11,1,1,24.0,0.0,1.0,0.0,ninguna,0.1116
2025-02-26,Santo Domingo,C104840,45,21000.0,124000.0,18,43000.0,formal,32.0,0,73.0,0.171,0,1,0.0,0.0,0.0,0.0,ninguna,0.0473
2025-02-26,Santo Domingo,C319874,35,26500.0,35000.0,12,6400.0,formal,42.0,0,99.0,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.0055
2025-02-26,Santo Domingo,C306657,45,64100.0,151000.0,24,533900.0,formal,147.0,0,,0.694,1,1,0.0,0.0,0.0,0.0,ninguna,0.0376
2025-02-26,Santo Domingo,C119440,41,19200.0,34000.0,24,21100.0,formal,106.0,0,,0.092,0,1,0.0,0.0,1.0,0.0,ninguna,0.0143
2025-02-26,Baní,C106409,36,55000.0,50000.0,24,162700.0,informal,,1,,0.247,1,1,115.0,1.0,3.0,0.0,prejudicial,0.4142
2025-02-26,Santo Domingo,C111647,30,18500.0,56000.0,36,157600.0,formal,23.0,0,74.0,0.71,1,1,0.0,0.0,0.0,0.0,ninguna,0.1438
2025-02-26,Azua,C115571,41,25000.0,46000.0,12,146800.0,independiente,27.0,1,61.0,0.489,1,1,0.0,0.0,0.0,0.0,ninguna,0.3839
2025-02-26,San Cristóbal,C306545,24,33400.0,180000.0,36,245900.0,formal,14.0,2,,0.614,1,1,0.0,0.0,0.0,0.0,ninguna,0.3849
2025-02-26,Santo Domingo,C315868,29,41400.0,173000.0,6,204200.0,independiente,153.0,0,64.0,0.411,1,1,27.0,0.0,0.0,0.0,ninguna,0.0337
2025-02-26,Baní,C303684,25,39100.0,245000.0,18,218300.0,formal,18.0,1,58.0,0.465,1,1,0.0,0.0,0.0,0.0,ninguna,0.198
2025-02-26,Azua,C112970,42,24900.0,137000.0,6,178800.0,informal,,1,56.0,0.598,1,1,0.0,0.0,0.0,0.0,ninguna,0.3624
2025-02-26,Baní,C318328,36,30300.0,170000.0,6,66800.0,pensionado,123.0,0,83.0,0.184,0,1,0.0,0.0,0.0,0.0,ninguna,0.0059
2025-02-26,Azua,C313097,43,24600.0,41000.0,24,56200.0,informal,,1,69.0,0.19,1,1,0.0,0.0,0.0,0.0,ninguna,0.2571
2025-02-26,Azua,C312207,22,27400.0,94000.0,6,35700.0,formal,84.0,0,,0.109,0,1,0.0,0.0,0.0,0.0,ninguna,0.0306
2025-02-26,Baní,C102882,51,29000.0,76000.0,18,166700.0,formal,85.0,2,,0.479,1,1,18.0,0.0,0.0,0.0,ninguna,0.0753
2025-02-26,San Cristóbal,C303634,29,59300.0,309000.0,18,207500.0,formal,48.0,0,,0.292,0,1,0.0,0.0,0.0,0.0,ninguna,0.1697
2025-02-26,Baní,C105629,64,28200.0,108000.0,24,85600.0,formal,33.0,0,88.0,0.253,0,1,0.0,0.0,0.0,0.0,ninguna,0.0101
2025-02-26,Azua,C305906,43,18000.0,51000.0,12,78800.0,formal,87.0,1,56.0,0.365,1,1,114.0,1.0,10.0,0.0,ninguna,0.1155
2025-02-26,Santo Domingo,C319318,27,89500.0,215000.0,36,248000.0,formal,17.0,1,,0.231,0,1,3.0,0.0,1.0,0.0,ninguna,0.1768
2025-02-26,Santo Domingo,C308906,29,14700.0,59000.0,24,66700.0,formal,,0,81.0,0.378,1,1,0.0,0.0,2.0,0.0,ninguna,0.05
2025-02-26,San Cristóbal,C304584,26,14200.0,39000.0,36,58600.0,formal,29.0,1,47.0,0.344,1,1,16.0,0.0,0.0,0.0,ninguna,0.2981
2025-02-26,San Cristóbal,C100603,36,35100.0,123000.0,24,196000.0,pensionado,150.0,0,73.0,0.465,1,1,0.0,0.0,0.0,0.0,ninguna,0.0223
2025-02-26,San Cristóbal,C105351,46,49200.0,157000.0,12,313200.0,independiente,19.0,1,62.0,0.53,1,1,0.0,0.0,1.0,0.0,ninguna,0.3063
2025-02-26,Santo Domingo,C119267,37,33400.0,154000.0,48,218900.0,pensionado,77.0,1,66.0,0.546,1,1,0.0,0.0,0.0,0.0,ninguna,0.0725
2025-02-26,Baní,C113166,40,29300.0,72000.0,12,145500.0,formal,44.0,0,68.0,0.414,0,0,,,,,,0.1756
2025-02-26,Santo Domingo,C308624,37,17700.0,61000.0,36,48600.0,formal,110.0,0,84.0,0.229,0,1,21.0,0.0,1.0,0.0,ninguna,0.0088
2025-02-26,Santo Domingo,C302054,32,116300.0,338000.0,48,353800.0,informal,,0,63.0,0.254,0,1,133.0,1.0,4.0,0.0,ninguna,0.1537
2025-02-26,San Cristóbal,C115038,59,33500.0,92000.0,24,136300.0,formal,81.0,0,79.0,0.339,1,1,0.0,0.0,0.0,0.0,ninguna,0.0163
2025-02-26,Azua,C115327,55,64500.0,330000.0,24,198400.0,formal,15.0,0,60.0,0.256,0,1,0.0,0.0,0.0,0.0,ninguna,0.0847
2025-02-27,Baní,C100517,36,64000.0,143000.0,12,252800.0,informal,,1,76.0,0.329,1,1,17.0,0.0,3.0,0.0,ninguna,0.1267
2025-02-27,Baní,C107923,25,56000.0,224000.0,12,254700.0,informal,,0,71.0,0.379,0,1,0.0,0.0,0.0,0.0,ninguna,0.1236
2025-02-27,Santo Domingo,C106558,38,50200.0,138000.0,24,267700.0,independiente,14.0,0,75.0,0.444,1,1,0.0,0.0,0.0,0.0,ninguna,0.1508
2025-02-27,Santo Domingo,C109260,49,63800.0,428000.0,24,84900.0,informal,,0,,0.111,0,1,0.0,0.0,0.0,0.0,ninguna,0.1099
2025-02-27,Baní,C106894,42,82300.0,453000.0,6,218600.0,formal,39.0,1,,0.221,1,1,0.0,0.0,0.0,0.0,ninguna,0.1625
2025-02-27,Santo Domingo,C310520,35,42700.0,320000.0,24,255900.0,formal,73.0,1,56.0,0.499,1,1,41.0,1.0,6.0,1.0,ninguna,0.1725
2025-02-27,Baní,C105232,37,59100.0,121000.0,48,296200.0,independiente,51.0,0,,0.418,0,1,0.0,0.0,0.0,0.0,ninguna,0.0778
2025-02-27,Santo Domingo,C109645,31,29100.0,82000.0,36,62700.0,independiente,33.0,0,,0.18,0,1,6.0,0.0,2.0,0.0,ninguna,0.2037
2025-02-27,San Cristóbal,C113279,52,41900.0,145000.0,18,81400.0,informal,,1,75.0,0.162,1,1,0.0,0.0,0.0,0.0,ninguna,0.0985
2025-02-27,Santo Domingo,C105443,43,34700.0,133000.0,12,86200.0,informal,,1,68.0,0.207,1,1,0.0,0.0,0.0,0.0,ninguna,0.1112
2025-02-27,San Cristóbal,C117962,51,17800.0,42000.0,18,133300.0,formal,61.0,0,78.0,0.624,1,1,0.0,0.0,0.0,0.0,ninguna,0.0812
2025-02-27,Santo Domingo,C311474,23,22100.0,106000.0,12,151400.0,informal,,1,,0.571,1,1,28.0,0.0,0.0,0.0,ninguna,0.441
2025-02-27,Azua,C310905,32,17800.0,35000.0,12,67200.0,independiente,108.0,0,67.0,0.315,0,1,0.0,0.0,0.0,0.0,ninguna,0.0702
2025-02-27,San Cristóbal,C300848,24,37400.0,113000.0,24,89300.0,formal,96.0,1,49.0,0.199,1,1,0.0,0.0,0.0,0.0,ninguna,0.1395
2025-02-27,San Cristóbal,C304823,35,32400.0,240000.0,24,165000.0,formal,77.0,1,74.0,0.424,1,1,0.0,0.0,0.0,0.0,ninguna,0.0666
2025-02-27,Santo Domingo,C111245,23,30900.0,168000.0,48,75100.0,formal,56.0,2,58.0,0.203,1,1,0.0,0.0,0.0,0.0,ninguna,0.1176
2025-02-27,Santo Domingo,C317948,35,29300.0,100000.0,12,7000.0,formal,313.0,1,,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.037
2025-02-27,Azua,C102408,23,92200.0,612000.0,36,637100.0,independiente,25.0,1,53.0,0.576,1,1,0.0,0.0,0.0,0.0,ninguna,0.407
2025-02-27,San Cristóbal,C316001,32,52400.0,151000.0,6,209700.0,informal,,2,70.0,0.333,1,1,67.0,1.0,10.0,0.0,prejudicial,0.5256
2025-02-27,Azua,C302973,30,29400.0,39000.0,12,130900.0,independiente,116.0,1,,0.371,1,1,13.0,0.0,2.0,0.0,ninguna,0.1141
2025-02-27,Baní,C113839,37,46200.0,137000.0,18,242200.0,informal,,0,,0.437,0,1,45.0,1.0,9.0,1.0,prejudicial,0.1486
2025-02-27,San Cristóbal,C119011,76,43900.0,247000.0,36,371500.0,formal,126.0,0,,0.705,1,1,30.0,0.0,2.0,0.0,ninguna,0.096
2025-02-27,Santo Domingo,C313200,27,36300.0,118000.0,24,176800.0,independiente,65.0,4,44.0,0.406,1,0,,,,,,0.6368
2025-02-27,Azua,C111833,42,38200.0,159000.0,24,84600.0,informal,,0,71.0,0.185,0,1,0.0,0.0,0.0,0.0,ninguna,0.1505
2025-02-27,Santo Domingo,C105460,49,49600.0,69000.0,24,291300.0,formal,24.0,0,59.0,0.489,1,1,0.0,0.0,0.0,0.0,ninguna,0.3075
2025-02-27,Santo Domingo,C303068,33,22600.0,77000.0,18,74000.0,formal,15.0,4,28.0,0.273,1,0,,,,,,0.6257
2025-02-27,Santo Domingo,C303385,32,42500.0,311000.0,48,222400.0,formal,48.0,0,85.0,0.436,1,1,0.0,0.0,0.0,0.0,ninguna,0.0244
2025-02-27,San Cristóbal,C112326,47,29200.0,81000.0,24,152300.0,formal,18.0,0,56.0,0.435,1,1,0.0,0.0,0.0,0.0,ninguna,0.2122
2025-02-27,San Cristóbal,C106431,45,68200.0,168000.0,18,373000.0,formal,18.0,0,56.0,0.456,1,1,0.0,0.0,0.0,0.0,ninguna,0.2245
2025-02-27,Baní,C309677,29,34300.0,155000.0,24,146500.0,informal,,0,58.0,0.356,1,1,16.0,0.0,1.0,0.0,ninguna,0.3139
2025-02-27,Azua,C111142,48,28800.0,236000.0,48,84600.0,independiente,29.0,1,,0.245,1,1,0.0,0.0,0.0,0.0,ninguna,0.1316
2025-02-27,Santo Domingo,C108994,43,28200.0,56000.0,24,187000.0,formal,31.0,1,47.0,0.553,1,1,0.0,0.0,0.0,0.0,ninguna,0.2228
2025-02-27,Baní,C102683,36,25800.0,83000.0,36,137900.0,formal,24.0,1,47.0,0.445,1,1,7.0,0.0,2.0,0.0,ninguna,0.392
2025-02-27,Santo Domingo,C112065,56,30600.0,283000.0,18,71800.0,independiente,26.0,0,71.0,0.196,0,1,0.0,0.0,0.0,0.0,ninguna,0.0748
2025-02-27,Santo Domingo,C107484,39,34600.0,268000.0,6,83700.0,formal,73.0,0,82.0,0.202,0,1,0.0,0.0,0.0,0.0,ninguna,0.0251
2025-02-27,Santo Domingo,C311894,38,144700.0,670000.0,24,982300.0,formal,43.0,0,,0.566,1,1,0.0,0.0,0.0,0.0,ninguna,0.0646
2025-02-27,Azua,C104602,43,75200.0,340000.0,12,18000.0,formal,48.0,0,72.0,0.02,0,1,23.0,0.0,3.0,0.0,ninguna,0.0307
2025-02-27,San Cristóbal,C312379,37,27700.0,126000.0,18,137900.0,informal,,0,,0.415,0,1,30.0,0.0,1.0,0.0,ninguna,0.4402
2025-02-27,Santo Domingo,C101500,37,47000.0,259000.0,12,377700.0,formal,51.0,2,,0.67,1,1,44.0,1.0,8.0,1.0,prejudicial,0.3844
2025-02-28,Santo Domingo,C314843,32,11800.0,53000.0,6,63600.0,informal,,0,56.0,0.449,1,1,54.0,1.0,6.0,0.0,prejudicial,0.4686
2025-02-28,Santo Domingo,C316327,25,23800.0,100000.0,24,20700.0,formal,59.0,0,99.0,0.072,0,0,,,,,,0.0093
2025-02-28,San Cristóbal,C308755,30,30700.0,142000.0,12,116200.0,formal,26.0,1,63.0,0.315,1,1,0.0,0.0,0.0,0.0,ninguna,0.107
2025-02-28,Santo Domingo,C308251,39,17600.0,81000.0,12,34700.0,formal,21.0,1,66.0,0.164,1,1,0.0,0.0,0.0,0.0,ninguna,0.1623
2025-02-28,Santo Domingo,C118146,42,29400.0,33000.0,24,57200.0,informal,,1,52.0,0.162,0,1,13.0,0.0,3.0,0.0,ninguna,0.3663
2025-02-28,Baní,C109945,42,92900.0,389000.0,12,358700.0,formal,17.0,1,51.0,0.322,1,1,11.0,0.0,2.0,0.0,ninguna,0.275
2025-02-28,Santo Domingo,C318168,31,58800.0,171000.0,24,262400.0,formal,36.0,1,,0.372,1,1,0.0,0.0,0.0,0.0,ninguna,0.247
2025-02-28,Santo Domingo,C307788,25,21200.0,38000.0,36,176300.0,informal,,1,70.0,0.693,1,1,18.0,0.0,2.0,0.0,ninguna,0.3384
2025-02-28,San Cristóbal,C109692,50,62500.0,181000.0,36,243900.0,formal,92.0,0,68.0,0.325,0,1,0.0,0.0,1.0,0.0,ninguna,0.067
2025-02-28,San Cristóbal,C117699,36,94900.0,400000.0,18,61300.0,formal,40.0,2,36.0,0.054,1,1,0.0,0.0,0.0,0.0,ninguna,0.2496
2025-02-28,Baní,C313879,26,87500.0,558000.0,48,609500.0,independiente,17.0,0,,0.58,1,1,53.0,1.0,6.0,1.0,prejudicial,0.0928
2025-02-28,Santo Domingo,C106225,40,126900.0,289000.0,24,158400.0,independiente,,0,,0.104,0,1,32.0,1.0,8.0,0.0,prejudicial,0.1198
2025-02-28,Baní,C315420,21,21200.0,99000.0,18,100600.0,formal,43.0,0,,0.395,1,1,0.0,0.0,0.0,0.0,ninguna,0.1007
2025-02-28,San Cristóbal,C115508,33,26000.0,145000.0,12,141100.0,formal,43.0,0,77.0,0.452,1,1,0.0,0.0,0.0,0.0,ninguna,0.1171
2025-02-28,San Cristóbal,C308396,21,34100.0,148000.0,18,146900.0,formal,21.0,0,57.0,0.359,0,1,58.0,1.0,7.0,0.0,ninguna,0.2969
2025-02-28,Santo Domingo,C319092,26,54900.0,266000.0,24,172400.0,informal,,0,,0.262,0,1,0.0,0.0,0.0,0.0,ninguna,0.3612
2025-02-28,Santo Domingo,C107482,44,51900.0,132000.0,24,238900.0,informal,,2,,0.384,1,1,32.0,1.0,6.0,0.0,prejudicial,0.5399
2025-02-28,Azua,C115647,52,39700.0,159000.0,12,158000.0,formal,73.0,1,60.0,0.332,1,1,0.0,0.0,0.0,0.0,ninguna,0.1009
2025-02-28,Santo Domingo,C100323,51,14500.0,59000.0,48,44400.0,independiente,23.0,0,74.0,0.255,0,1,0.0,0.0,0.0,0.0,ninguna,0.0612
2025-02-28,Azua,C116440,48,39200.0,165000.0,36,357800.0,informal,,1,56.0,0.761,1,0,,,,,,0.5004
2025-02-28,Santo Domingo,C110082,63,77400.0,186000.0,24,116700.0,independiente,59.0,0,82.0,0.126,0,1,0.0,0.0,0.0,0.0,ninguna,0.0173
2025-02-28,Azua,C105410,52,39700.0,88000.0,48,122700.0,formal,19.0,2,56.0,0.258,1,1,0.0,0.0,1.0,0.0,ninguna,0.3346
2025-02-28,Baní,C114675,25,38800.0,135000.0,24,236500.0,informal,,0,49.0,0.508,1,1,0.0,0.0,1.0,0.0,ninguna,0.3884
2025-02-28,Santo Domingo,C115140,31,43100.0,148000.0,24,75000.0,independiente,104.0,0,67.0,0.145,0,1,22.0,0.0,2.0,0.0,ninguna,0.0435
2025-02-28,Baní,C105004,46,75900.0,818000.0,18,124600.0,informal,,0,79.0,0.137,0,1,2.0,0.0,4.0,0.0,ninguna,0.0532
2025-02-28,Santo Domingo,C301998,23,28100.0,102000.0,12,160200.0,informal,,0,76.0,0.475,1,1,0.0,0.0,0.0,0.0,ninguna,0.1741
2025-02-28,Santo Domingo,C111848,46,57900.0,383000.0,18,261200.0,pensionado,18.0,0,89.0,0.376,0,1,16.0,0.0,1.0,0.0,ninguna,0.1074
2025-02-28,Baní,C313666,35,31600.0,175000.0,36,206500.0,informal,,2,,0.545,1,1,38.0,1.0,9.0,0.0,judicial,0.5054
2025-02-28,Santo Domingo,C106340,40,29200.0,89000.0,24,126200.0,informal,,6,20.0,0.36,1,1,0.0,0.0,0.0,0.0,ninguna,0.8801
2025-02-28,Azua,C111665,39,21000.0,113000.0,36,44400.0,independiente,45.0,0,79.0,0.176,0,1,27.0,0.0,0.0,0.0,ninguna,0.0598
2025-02-28,Santo Domingo,C112395,33,56200.0,113000.0,18,55700.0,formal,26.0,0,71.0,0.083,0,1,30.0,0.0,2.0,0.0,ninguna,0.0444
2025-03-03,Azua,C101872,36,31700.0,111000.0,12,265500.0,independiente,59.0,0,63.0,0.698,1,1,0.0,0.0,0.0,0.0,ninguna,0.1802
2025-03-03,Azua,C107937,47,42300.0,60000.0,12,203900.0,pensionado,220.0,1,67.0,0.402,1,1,0.0,0.0,1.0,0.0,ninguna,0.0606
2025-03-03,Azua,C311178,29,34500.0,214000.0,18,83000.0,formal,112.0,0,85.0,0.2,0,1,0.0,0.0,0.0,0.0,ninguna,0.0231
2025-03-03,Santo Domingo,C317370,27,45300.0,133000.0,36,85300.0,informal,,0,68.0,0.157,0,1,23.0,0.0,3.0,0.0,ninguna,0.0629
2025-03-03,San Cristóbal,C315894,21,39100.0,262000.0,18,202900.0,formal,33.0,3,35.0,0.432,1,0,,,,,,0.6112
2025-03-03,San Cristóbal,C302838,37,42400.0,128000.0,18,285300.0,formal,83.0,0,77.0,0.561,1,1,0.0,0.0,0.0,0.0,ninguna,0.0627
2025-03-03,Baní,C319905,38,44100.0,192000.0,24,173400.0,informal,,1,,0.328,1,1,35.0,1.0,5.0,0.0,ninguna,0.2076
2025-03-03,Baní,C109899,37,12500.0,56000.0,12,33300.0,formal,102.0,0,71.0,0.222,0,1,11.0,0.0,1.0,0.0,ninguna,0.0366
2025-03-03,San Cristóbal,C309046,39,93600.0,351000.0,12,187800.0,formal,20.0,1,62.0,0.167,1,1,0.0,0.0,0.0,0.0,ninguna,0.0814
2025-03-03,Santo Domingo,C117495,41,58300.0,198000.0,12,544600.0,formal,42.0,0,72.0,0.778,1,1,0.0,0.0,0.0,0.0,ninguna,0.0792
2025-03-03,Baní,C100177,45,72600.0,245000.0,12,278700.0,formal,62.0,0,79.0,0.32,0,1,11.0,0.0,2.0,0.0,ninguna,0.0212
2025-03-03,Santo Domingo,C317948,35,27800.0,55000.0,18,122400.0,formal,314.0,1,,0.367,1,1,0.0,0.0,1.0,0.0,ninguna,0.0612
2025-03-03,Santo Domingo,C306458,24,27600.0,78000.0,36,171300.0,informal,,0,,0.517,1,1,0.0,0.0,0.0,0.0,ninguna,0.266
2025-03-03,Baní,C102116,44,13300.0,54000.0,36,104400.0,informal,,1,61.0,0.654,1,1,29.0,0.0,0.0,0.0,ninguna,0.2904
2025-03-03,Baní,C110130,49,35200.0,108000.0,36,231900.0,informal,,1,53.0,0.549,1,1,0.0,0.0,0.0,0.0,ninguna,0.4546
2025-03-03,San Cristóbal,C108990,51,72900.0,244000.0,24,183400.0,independiente,81.0,1,71.0,0.21,1,1,16.0,0.0,2.0,0.0,ninguna,0.0563
2025-03-03,Santo Domingo,C111900,55,52300.0,175000.0,24,334100.0,formal,138.0,1,64.0,0.532,1,1,0.0,0.0,0.0,0.0,ninguna,0.0734
2025-03-03,Azua,C111960,37,59300.0,211000.0,18,143100.0,independiente,36.0,0,61.0,0.201,0,0,,,,,,0.2651
2025-03-03,Baní,C105949,76,21300.0,61000.0,36,107900.0,formal,33.0,1,,0.422,1,1,0.0,0.0,0.0,0.0,ninguna,0.1369
2025-03-03,Santo Domingo,C118503,46,122000.0,160000.0,18,29300.0,formal,38.0,0,81.0,0.02,0,1,0.0,0.0,1.0,0.0,ninguna,0.0481
2025-03-03,Baní,C106750,51,38900.0,104000.0,12,164400.0,formal,35.0,1,,0.352,1,1,0.0,0.0,0.0,0.0,ninguna,0.079
2025-03-03,Santo Domingo,C108445,52,39800.0,239000.0,24,116600.0,formal,15.0,0,72.0,0.244,0,1,0.0,0.0,0.0,0.0,ninguna,0.0546
2025-03-03,Azua,C110599,50,42300.0,147000.0,36,201700.0,formal,198.0,2,66.0,0.397,1,1,0.0,0.0,0.0,0.0,ninguna,0.0812
2025-03-03,Santo Domingo,C111682,29,14800.0,66000.0,24,96300.0,pensionado,129.0,0,,0.542,1,1,0.0,0.0,0.0,0.0,ninguna,0.0426
2025-03-03,Azua,C103029,46,40200.0,46000.0,12,198100.0,formal,57.0,2,,0.411,1,1,0.0,0.0,0.0,0.0,ninguna,0.1089
2025-03-03,Azua,C107224,35,23000.0,47000.0,18,74500.0,formal,16.0,1,64.0,0.27,1,1,13.0,0.0,1.0,0.0,ninguna,0.2341
2025-03-03,Santo Domingo,C109010,60,41100.0,160000.0,18,260500.0,formal,46.0,0,,0.528,1,1,24.0,0.0,2.0,0.0,ninguna,0.0817
2025-03-03,Azua,C107703,40,26300.0,111000.0,18,96000.0,formal,115.0,0,78.0,0.304,0,1,0.0,0.0,0.0,0.0,ninguna,0.029
2025-03-03,San Cristóbal,C103399,38,25000.0,74000.0,48,56400.0,independiente,36.0,0,74.0,0.188,0,1,0.0,0.0,0.0,0.0,ninguna,0.0861
2025-03-03,Santo Domingo,C317073,28,26200.0,75000.0,36,154200.0,informal,,0,,0.49,1,1,23.0,0.0,0.0,0.0,ninguna,0.4312
2025-03-03,Baní,C115444,26,40800.0,165000.0,18,140200.0,formal,45.0,1,60.0,0.286,1,1,0.0,0.0,1.0,0.0,ninguna,0.145
2025-03-03,San Cristóbal,C114020,47,17600.0,32000.0,24,48700.0,formal,112.0,0,,0.231,0,1,0.0,0.0,0.0,0.0,ninguna,0.091
2025-03-03,San Cristóbal,C315579,32,21500.0,43000.0,18,146800.0,formal,92.0,1,60.0,0.569,1,1,0.0,0.0,0.0,0.0,ninguna,0.1023
2025-03-03,San Cristóbal,C104086,34,28000.0,146000.0,24,16700.0,formal,30.0,0,81.0,0.05,0,1,0.0,0.0,0.0,0.0,ninguna,0.0258
2025-03-03,Santo Domingo,C101775,46,33100.0,62000.0,24,122800.0,pensionado,61.0,1,67.0,0.309,1,1,0.0,0.0,0.0,0.0,ninguna,0.0345
2025-03-03,Santo Domingo,C308083,28,12600.0,69000.0,36,48200.0,formal,108.0,0,71.0,0.319,1,1,0.0,0.0,1.0,0.0,ninguna,0.0356
2025-03-03,San Cristóbal,C115716,52,25800.0,117000.0,12,191400.0,independiente,104.0,1,43.0,0.618,1,0,,,,,,0.296
2025-03-03,Santo Domingo,C306357,36,38100.0,124000.0,36,258500.0,informal,,0,,0.565,1,1,0.0,0.0,0.0,0.0,ninguna,0.2752
2025-03-03,Baní,C308528,34,40800.0,252000.0,18,181600.0,independiente,50.0,0,,0.371,1,1,0.0,0.0,1.0,0.0,ninguna,0.1208
2025-03-04,Baní,C313040,26,27100.0,216000.0,24,185300.0,independiente,37.0,0,72.0,0.57,1,1,0.0,0.0,0.0,0.0,ninguna,0.1573
